"","PC1","PC2","PC3","PC4","PC5","PC6","Species","Outer_volume","log_Outer_volume"
"1344",2.075543959897,-1.39406091786822,0.463331700166988,1.91415708650748,0.203094766079182,0.084812471797565,"Turdus_philomelos",1051.36,6.95879054008196
"1345",2.07383642474404,-1.38268801783863,0.46818586446481,1.92348806672955,0.203385535483483,0.0847675964033954,"Turdus_philomelos",897.45,6.80067105637246
"1346",2.41614119211194,-1.35396414981344,0.61142877650623,1.84795034566494,0.14427452303226,-0.144637383247716,"Turdus_pilaris",1071.16,6.97743058422486
"1348",1.14670870312684,0.372835118559926,0.604737734850536,-0.592362220308493,0.535129583982244,0.223643470041799,"Turdus_torquatus",1640.97,7.40365201944352
"1349",1.1336091315817,0.460083757250995,0.641977069221343,-0.5207784272645,0.537360258184273,0.223299202788782,"Turdus_torquatus",460.23,6.13389683398104
"1350",1.13638094388992,0.471555951201413,0.255181285645145,-0.463199442307091,0.01749882279093,0.0589368884552648,"Turdus_viscivorus",1320.66,7.18664380125193
"1351",1.13441635208375,0.484640956316354,0.260766208092408,-0.45246375276305,0.0178333653555041,0.0588852574059532,"Turdus_viscivorus",1143.58,7.0427930364692
"1352",-3.44760250470523,-0.952603585486121,1.74972971837597,-0.116068302170995,-0.911256682029584,-0.29385759698015,"Tylas_eduardi",136.05,4.92034582274879
"1355",-1.57357963122616,0.0129515865796181,-0.76450120878071,0.00169712462230748,0.63690482490387,0.481125457664704,"Tyrannus_dominicensis",1978.75,7.59072585309052
"1356",-0.364704209116822,0.315099316844987,-0.345067896203204,-0.134512195699891,0.281050614274643,0.552157301100411,"Tyrannus_forficatus",692.57,6.54185217193576
"1357",-0.369176684240044,0.34488787632085,-0.332353587494341,-0.110071951031442,0.281812214365319,0.552039760864873,"Tyrannus_forficatus",289.44,5.67139701451205
"1358",-2.1756482783326,-0.0383607044045419,-0.739481608856615,0.157517013650261,0.992450949434495,-0.17740825913459,"Tyrannus_melancholicus",615.07,6.42336059344103
"1359",-2.1760193851539,-0.0358889773823217,-0.738426630000386,0.159544960427131,0.992514143746585,-0.177418012119678,"Tyrannus_melancholicus",581.62,6.36753517280669
"1362",0.65972963411895,0.417235948440742,0.258815723102826,-0.373149734652373,0.333169343316329,0.0152224783660841,"Tyrannus_tyrannus",593.62,6.38792254605617
"1363",0.661027121196718,0.408594140511036,0.255127239478433,-0.380239970094972,0.33294839937615,0.0152565773677613,"Tyrannus_tyrannus",710.57,6.56747379638696
"1364",1.42687190449035,-1.44770203410064,-0.0527764664992487,2.09913859153423,-0.0288402039685565,0.209327944534999,"Tyrannus_verticalis",1276.02,7.15228451761702
"1365",0.167760646580381,0.45962069862612,-0.706754057551054,-0.11545094126221,-0.605955891407743,0.340200434996765,"Tyrannus_vociferans",1384.16,7.23357093541482
"1366",0.413613510597949,0.33804512378203,0.297618019255344,-0.36959910237207,0.568623480905829,-0.0687297523596459,"Vermivora_chrysoptera",711.86,6.56928504769825
"1367",-0.0958953284070677,0.255071416462813,0.183253967831535,-0.295011113023465,0.796538872439562,0.158498091091447,"Vermivora_cyanoptera",633.78,6.45327848216979
"1368",-2.62838670001378,-0.767682807257058,1.93802211405788,-0.273435566465431,-1.1477809253895,0.938163451295961,"Vireo_altiloquus",119.71,4.79339097471304
"1369",-2.62724653116399,-0.775276809830259,1.93478085315939,-0.27966612222803,-1.14797508023116,0.938193415848355,"Vireo_altiloquus",222.48,5.40932192459095
"1371",-0.0632201033171982,0.424508687333552,-0.331529266858314,-0.125118857332421,0.0437197234229249,0.45452794994775,"Vireo_bellii",174.26,5.1662705856277
"1372",-0.0639595433662214,0.429433668081862,-0.329427193890672,-0.121078120331572,0.0438456397428304,0.454508516869839,"Vireo_bellii",107.61,4.68776348429194
"1375",-0.0638550343600429,0.428737594283676,-0.329724291075296,-0.12164921924452,0.0438278433177215,0.454511263450393,"Vireo_bellii",117.03,4.77093882944098
"1378",-0.151641450008381,0.298347308997908,0.134558335158379,-0.242657940016148,0.748586774763226,0.238151589285571,"Vireo_flavifrons",113.11,4.73716289544659
"1379",0.732975642740108,0.48563687963007,0.211236728543453,-0.333289386618979,0.189234007504704,0.0359854396137358,"Vireo_gilvus",117.88,4.77811458096945
"1380",-0.508943407402843,0.264257949184639,-0.07375471097373,-0.159515269987523,0.734605411311808,0.447736988281261,"Vireo_griseus",129.86,4.87412804944159
"1381",-0.508168465355968,0.259096510245863,-0.0759577086750028,-0.163750010865382,0.734473449497173,0.447757354380168,"Vireo_griseus",199.71,5.3018610801714
"1382",-0.507761967480556,0.256389063965021,-0.0771132968750692,-0.165971355257146,0.734404228582524,0.447768037470561,"Vireo_griseus",236.35,5.46953584499733
"1383",-0.14603181406895,0.433616946205365,-0.476998513603122,-0.065508186268854,-0.125887723675178,0.179138870455562,"Vireo_huttoni",137.44,4.93043701876714
"1385",-1.33096830748532,0.143787200855083,-0.536802119864745,0.0806272748000696,0.581770451177174,-0.784086109929341,"Vireo_olivaceus",106.15,4.67422972191959
"1386",-1.33094745006158,0.143648281668184,-0.536861413145753,0.0805132975223263,0.581766899449021,-0.784085561779507,"Vireo_olivaceus",108.03,4.69162307371829
"1387",1.18095624442695,0.521867691320755,0.474835892385268,-0.441343021261705,0.210289781924789,-0.263092994001336,"Vireo_philadelphicus",157.18,5.06373362509127
"1391",1.13260078059239,0.504524792201387,0.493854325824457,-0.443413403217217,0.272420506434262,-0.277593647795798,"Vireo_solitarius",171.72,5.15167178620655
"1392",0.653730377856243,0.625512746632748,-0.46798502215061,-0.131814185901768,-0.704310175977503,0.183573247848984,"Vireo_vicinior",90.91,4.52080983737002
"1393",0.653769651941367,0.625251164759544,-0.468096670137189,-0.13202880269071,-0.704316863806047,0.183574280003459,"Vireo_vicinior",94.45,4.55860255017176
"1394",-2.24813527203037,-0.0263888241716486,-0.676342511801615,0.175651683327502,1.11928831934678,-0.0708536492592544,"Volatinia_jacarina",128.76,4.8656865903671
"1395",0.944994717983191,0.462065364730721,0.137539754288393,-0.399485662755151,-0.0252922674560628,-0.0565922825235236,"Xanthocephalus_xanthocephalus",1171.76,7.06711522413874
"1410",1.39909199084656,0.530685868947842,0.582721628427441,-0.499748761972315,0.201050845466941,-0.394999211760702,"Zonotrichia_albicollis",341.03,5.83489845251374
"1411",2.59936269498004,-1.32309882923545,0.770160308850267,1.81379141559677,0.204015447894819,-0.31093419148283,"Zonotrichia_atricapilla",745.08,6.61483283306001
"1431",-0.921157098860288,0.126759848958698,0.072494616534892,-0.162900180245025,1.22962655729612,0.242116269192807,"Zosterops_japonicus",147.84,5.00287190347842
"1436",-4.01964253332586,-1.14150065526814,2.07609142236169,-0.179462633284589,0.0252314504044586,0.372020819208619,"Zosterops_modestus",95.78,4.57244036136517
"1444",-1.46176888965835,0.119761580197835,-0.38036532993123,0.00851992515756578,1.01598919303148,0.671551870437059,"Zosterops_palpebrosus",44.34,3.81418964507938
"1449",-1.56447937879718,0.201871885993833,-0.902551069306729,0.184202554206107,0.310309931326112,0.180080022919116,"Zosterops_senegalensis",24.96,3.25655689183589
