"","HBW_names","Tree_names","HBW_species_common_name","HBW_family","HBW_family_common_name","Data_source","Literature_Museum","Outer_volume..cm3","Inner_volume..cm3","Outer_volume_full..cm3","External_diameter..cm","Thickness..cm","External_height..cm","Internal_diameter..cm","Internal_height..cm","Body_mass..g","Migration_status","Migration_coded","Clutch_size","Nestling_period..days","Nest_builder_identity","Loc_vegetation","Loc_ground","Loc_rock","Loc_cavity_obligatory","Mean_nest_height..m","Range_midpoint_latitude","N_S","Insularity","Insularity_2","Mean_temperature","Mean_rainfall"
"704","Microeca_fascinans","Microeca_fascinans","Jacky Winter","Petroicidae","Australasian robins","HBW","L","48.13","16.079999999999998","64.2","6.05","0.9","3.35","4.25","1.7",14.47,"Not a Migrant",0,2,"18.5","Female",1,0,0,0,"9.5",-26.82,"S",0,0,22.72,39.01
"705","Microptilotis_albilineatus","Meliphaga_albilineata","White-lined Honeyeater","Meliphagidae","Honeyeaters","HBW","L","161.94","115.56","277.5","8.5500000000000007","1.1499999999999999","7.25","6.25","5.65",23.69,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"3.1",-13.06,"S",0,0,26.99,107.71
"706","Microptilotis_albonotatus","Meliphaga_albonotata","Scrub Honeyeater","Meliphagidae","Honeyeaters","HBW","L","175.3","65.97","241.27","8","1","7.2","6","3.5",22.4,"Not a Migrant",0,1.5,"NA","NA",1,0,0,0,"6",-7.11,"S",1,0,24.36,273.91
"707","Microptilotis_gracilis","Meliphaga_gracilis","Graceful Honeyeater","Meliphagidae","Honeyeaters","HBW","L","81.11","72.83","153.94","7","0.48","6","6.05","3.8",14.98,"Not a Migrant",0,2,"10.5","NA",1,0,0,0,"10.88",-7.47,"S",0,0,26.19,172.62
"708","Microptilotis_mimikae","Meliphaga_mimikae","Mottle-breasted Honeyeater","Meliphagidae","Honeyeaters","HBW","L","214.12","53.16","267.27999999999997","8.25","1.75","7.5","4.75","4.5",26.9,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"1.85",-4.75,"S",1,0,24.42,293.29
"709","Mimus_melanotis","Mimus_melanotis","San Cristobal Mockingbird","Mimidae","Mockingbirds and thrashers","Tring","M","493.69","189.71","683.41","13.02","2.37","7.78","8.27","5.32",50.53,"Not a Migrant",0,4,"NA","Both",1,0,0,0,"4.5",-0.75,"S",1,1,23.53,45.63
"710","Mimus_parvulus","Mimus_parvulus","Galapagos Mockingbird","Mimidae","Mockingbirds and thrashers","Tring","M","476.61","143.88999999999999","620.5","13.28","2.52","6.74","8.25","4.04",53.64,"Not a Migrant",0,4,"14","Excl_Group Care",1,0,0,0,"3.5",-0.42,"S",1,1,23.5,21.91
"711","Minla_ignotincta","Minla_ignotincta","Red-tailed Minla","Leiotrichidae","Laughingthrushes and allies","Tring","M","157.88","55.09","212.98","8.81","1.86","5.24","5.0999999999999996","4.09",14.3,"Not a Migrant",0,3,"NA","NA",1,0,0,0,"2.1",26.59,"N",0,0,16.79,126.21
"712","Mitrospingus_cassinii","Mitrospingus_cassinii","Dusky-faced Tanager","Mitrospingidae","Mitrospingid tanagers","NBO","L","955.13","208.33","1163.46","14.16","2.91","11.09","9.1","4.8099999999999996",40.4,"Not a Migrant",0,1.5,"NA","Excl_Group Care",1,0,0,0,"2.25",7.1,"N",0,0,25.18,281.59
"713","Mitrospingus_cassinii","Mitrospingus_cassinii","Dusky-faced Tanager","Mitrospingidae","Mitrospingid tanagers","NBO","L","NA","NA","774.53","13.35","NA","8.3000000000000007","NA","NA",40.4,"Not a Migrant",0,1.5,"NA","Excl_Group Care",1,0,0,0,"2.25",7.1,"N",0,0,25.18,281.59
"714","Mniotilta_varia","Mniotilta_varia","Black-and-white Warbler","Parulidae","New World warblers","BNA","L","355.92","84.17","440.08","10.25","2.0499999999999998","8","6.15","4.25",10.9,"Full Migrant",1,4.5,"10","NA",0,1,1,0,"0",50.04,"N",0,0,6.98,69.01
"715","Mniotilta_varia","Mniotilta_varia","Black-and-white Warbler","Parulidae","New World warblers","BNA","L","281.02","44.89","325.92","10.45","2.85","5.7","4.75","3.8",10.9,"Full Migrant",1,4.5,"10","NA",0,1,1,0,"0",50.04,"N",0,0,6.98,69.01
"716","Mohoua_albicilla","Mohoua_albicilla","Whitehead","Mohouidae","Mohouas","HBW","L","496.9","62.94","559.85","11.35","2.83","8.3000000000000007","5.7","3.7",17.63,"Not a Migrant",0,3,"17.5","Excl_Group Care",1,0,0,0,"15.6",-39.12,"S",1,0,11.74,136.98
"717","Mohoua_novaeseelandiae","Mohoua_novaeseelandiae","Pipipi","Mohouidae","Mohouas","HBW","L","233.26","42.41","275.67","9","2.25","6.5","4.5","4",12.14,"Not a Migrant",0,2.5,"20","Female",1,0,0,0,"5.5",-42.26,"S",1,0,9.23,224.52
"718","Monachella_muelleriana","Monachella_muelleriana","Torrent Flyrobin","Petroicidae","Australasian robins","HBW","L","229.31","46.02","275.33","9.1","1.43","6.35","6.25","2.25",24.5,"Not a Migrant",0,2,"NA","NA",1,0,1,0,"2.5",-5.34,"S",1,0,23.2,258.81
"719","Monticola_cinclorhyncha","Monticola_cinclorhynchus","Blue-capped Rock-thrush","Muscicapidae","Old World flycatchers and chats","Tring","M","222.3","76.14","298.44","10.45","2.1800000000000002","5.03","6.09","3.93",36,"Full Migrant",1,3.5,"NA","NA",0,1,1,0,"0",32.55,"N",0,0,11.65,80.44
"720","Monticola_solitarius","Monticola_solitarius","Blue Rock-thrush","Muscicapidae","Old World flycatchers and chats","BWP","L","NA","NA","NA","NA","NA","NA","10.5","NA",53.65,"Full Migrant",1,4.5,"16.5","Mainly Female",0,0,1,0,"60.5",33.87,"N",0,0,13.26,77.91
"721","Monticola_solitarius","Monticola_solitarius","Blue Rock-thrush","Muscicapidae","Old World flycatchers and chats","Tring","M","540.51","144.76","685.27","14.73","3.06","6.04","8.6","3.74",53.65,"Full Migrant",1,4.5,"16.5","Mainly Female",0,0,1,0,"60.5",33.87,"N",0,0,13.26,77.91
"722","Montifringilla_nivalis","Montifringilla_nivalis","White-winged Snowfinch","Passeridae","Old World sparrows","BWP","L","NA","166.37","NA","NA","NA","NA","8.4499999999999993","4.45",36.9,"Not a Migrant",0,4.5,"20","NA",0,0,1,1,"NA",39.83,"N",0,0,4.13,31.77
"723","Montifringilla_nivalis","Montifringilla_nivalis","White-winged Snowfinch","Passeridae","Old World sparrows","BWP","L","NA","128.28","NA","NA","NA","NA","7","5",36.9,"Not a Migrant",0,4.5,"20","NA",0,0,1,1,"NA",39.83,"N",0,0,4.13,31.77
"724","Motacilla_aguimp","Motacilla_aguimp","African Pied Wagtail","Motacillidae","Pipits and wagtails","Tring","M","504.48","69.75","574.23","13.94","3.87","5.65","6.2","3.47",27,"Not a Migrant",0,3.5,"15.5","Both",0,1,1,0,"0",-5.55,"S",0,0,23.49,100.39
"725","Motacilla_alba","Motacilla_alba","White Wagtail","Motacillidae","Pipits and wagtails","BNA","L","NA","111.28","NA","NA","NA","NA","6.95","4.4000000000000004",23.93,"Full Migrant",1,5,"13.5","Both",0,0,0,1,"15",57.93,"N",0,0,3.47,38.27
"726","Motacilla_alba","Motacilla_alba","White Wagtail","Motacillidae","Pipits and wagtails","Tring","M","NA","89.59","NA","NA","NA","NA","6.96","3.56",23.93,"Full Migrant",1,5,"13.5","Both",0,0,0,1,"15",57.93,"N",0,0,3.47,38.27
"727","Motacilla_alba","Motacilla_alba","White Wagtail","Motacillidae","Pipits and wagtails","BNA","L","NA","115.45","NA","NA","NA","NA","7","4.5",23.93,"Full Migrant",1,5,"13.5","Both",0,0,0,1,"15",57.93,"N",0,0,3.47,38.27
"728","Motacilla_capensis","Motacilla_capensis","Cape Wagtail","Motacillidae","Pipits and wagtails","Tring","M","225.63","71.040000000000006","296.66000000000003","10.37","2.12","5.27","6.14","3.6",20.8,"Not a Migrant",0,2.5,"15.5","Both",1,1,0,0,"3",-21.73,"S",0,0,19.52,57.08
"729","Motacilla_cinerea","Motacilla_cinerea","Grey Wagtail","Motacillidae","Pipits and wagtails","Tring","M","282.61","81.03","363.64","11.94","2.71","4.5999999999999996","6.63","3.48",17.15,"Full Migrant",1,5,"12","Both",0,0,1,0,"7.5",56.81,"N",0,0,3.48,42.26
"730","Motacilla_citreola","Motacilla_citreola","Citrine Wagtail","Motacillidae","Pipits and wagtails","BWP","L","271.02999999999997","77.430000000000007","348.45","11","2.25","5.5","6.5","3.5",19.11,"Full Migrant",1,4.5,"11.5","Female",0,1,0,0,"0",57.9,"N",0,0,2.04,32.07
"731","Motacilla_flava","Motacilla_flava","Western Yellow Wagtail","Motacillidae","Pipits and wagtails","Tring","M","202.61","86.14","288.75","10.83","2.25","4.74","6.34","4.07",17.68,"Full Migrant",1,5,"12","Mainly Female",0,1,0,0,"0",57.93,"N",0,0,5.11,38.33
"732","Motacilla_flava","Motacilla_flava","Western Yellow Wagtail","Motacillidae","Pipits and wagtails","BWP","L","NA","71.27","NA","NA","NA","NA","5.5","4.5",17.68,"Full Migrant",1,5,"12","Mainly Female",0,1,0,0,"0",57.93,"N",0,0,5.11,38.33
"733","Motacilla_flaviventris","Motacilla_flaviventris","Madagascar Wagtail","Motacillidae","Pipits and wagtails","Tring","M","301.39","59.37","360.76","11.88","2.58","4.88","6.72","2.5099999999999998",22.5,"Not a Migrant",0,3.5,"15.5","NA",1,0,1,0,"NA",-19.51,"S",1,0,22.89,114.81
"734","Muscicapa_adusta","Muscicapa_adusta","African Dusky Flycatcher","Muscicapidae","Old World flycatchers and chats","Tring","M","153","23.71","176.71","8.1300000000000008","2","4.92","4.13","2.73",10.4,"Not a Migrant",0,2.5,"17","Both",1,0,1,0,"8",-9.61,"S",0,0,20.3,86.16
"735","Muscicapa_cassini","Muscicapa_cassini","Cassin's Flycatcher","Muscicapidae","Old World flycatchers and chats","HBW","L","NA","NA","354.41","9.5","NA","7.5","NA","4.5",17.3,"Not a Migrant",0,2,"12","Female",1,0,0,0,"2",-1.61,"S",0,0,24.28,137.01
"736","Muscicapa_cassini","Muscicapa_cassini","Cassin's Flycatcher","Muscicapidae","Old World flycatchers and chats","Tring","M","156.1","27.05","183.15","8.5","2.04","4.84","4.41","2.65",17.3,"Not a Migrant",0,2,"12","Female",1,0,0,0,"2",-1.61,"S",0,0,24.28,137.01
"737","Muscicapa_dauurica","Muscicapa_dauurica","Asian Brown Flycatcher","Muscicapidae","Old World flycatchers and chats","Tring","M","118.55","48.05","166.6","9.24","2.09","3.73","5.05","3.6",9.8,"Full Migrant",1,3,"NA","NA",1,0,0,0,"10",52.75,"N",0,0,4.81,46.87
"738","Muscicapa_sethsmithi","Muscicapa_sethsmithi","Yellow-footed Flycatcher","Muscicapidae","Old World flycatchers and chats","HBW","L","394.78","38.17","432.95","10.5","3","7.5","4.5","3.6",9.1,"Not a Migrant",0,2,"12","Mainly Female",1,0,0,0,"5.75",1.6,"N",0,0,23.93,144.47
"739","Muscicapa_sibirica","Muscicapa_sibirica","Dark-sided Flycatcher","Muscicapidae","Old World flycatchers and chats","Tring","M","76.8","17.809999999999999","94.61","7.71","1.86","3.04","3.99","2.14",13.2,"Full Migrant",1,3.5,"NA","Female",1,0,0,0,"8",52.7,"N",0,0,3.17,42.66
"740","Muscicapa_striata","Muscicapa_striata","Spotted Flycatcher","Muscicapidae","Old World flycatchers and chats","Tring","M","353.31","58.44","411.74","12.04","3.17","5.71","5.7","3.44",15.9,"Full Migrant",1,5,"14.5","Both",1,0,0,0,"8",53.36,"N",0,0,7.3,43.59
"741","Muscisaxicola_alpinus","Muscisaxicola_alpinus","Plain-capped Ground-tyrant","Tyrannidae","Tyrant-flycatchers","Tring","M","NA","81.86","NA","NA","NA","NA","6.95","3.23",26.1,"Not a Migrant",0,4,"NA","NA",0,0,1,1,"NA",-0.64,"S",0,0,10.8,94.5
"742","Muscisaxicola_cinereus","Muscisaxicola_cinereus","Cinereous Ground-tyrant","Tyrannidae","Tyrant-flycatchers","HBW","L","NA","75.400000000000006","NA","NA","NA","NA","6","4",18.59,"Full Migrant",1,2,"NA","NA",0,0,1,1,"NA",-24.54,"S",0,0,9.92,24.73
"743","Muscisaxicola_rufivertex","Muscisaxicola_rufivertex","Rufous-naped Ground-tyrant","Tyrannidae","Tyrant-flycatchers","HBW","L","NA","99.55","NA","NA","NA","NA","6.5","4.5",20,"Full Migrant",1,3,"NA","NA",0,0,1,1,"NA",-21.95,"S",0,0,10.32,23.77
"744","Myadestes_genibarbis","Myadestes_genibarbis","Rufous-throated Solitaire","Turdidae","Thrushes","Tring","M","116.08","52.76","168.85","6.89","1.23","6.79","4.43","5.14",29.2,"Altitudinal Migrant",1,2.5,"NA","NA",1,1,0,0,"0",18.93,"N",1,0,24.41,121.63
"745","Myadestes_obscurus","Myadestes_obscurus","Omao","Turdidae","Thrushes","BNA","L","646.91999999999996","155.16999999999999","802.08","14.9","3.25","6.9","8.4","4.2",50.44,"Not a Migrant",0,1.5,"19","Female",1,1,0,0,"5",19.25,"N",1,1,16.85,157.89
"746","Myadestes_obscurus","Myadestes_obscurus","Omao","Turdidae","Thrushes","BNA","L","2706.8","118.63","2825.43","22.25","7.73","10.9","6.8","4.9000000000000004",50.44,"Not a Migrant",0,1.5,"19","Female",1,1,0,0,"5",19.25,"N",1,1,16.85,157.89
"747","Myadestes_obscurus","Myadestes_obscurus","Omao","Turdidae","Thrushes","BNA","L","NA","203.24","NA","10.3","1.6","NA","7.1","7.7",50.44,"Not a Migrant",0,1.5,"19","Female",1,1,0,0,"5",19.25,"N",1,1,16.85,157.89
"748","Myadestes_palmeri","Myadestes_palmeri","Puaiohi","Turdidae","Thrushes","BNA","L","660","151.96","811.96","13.2","2.9","8.9","7.4","5.3",39.6,"Not a Migrant",0,2,"18.3","Excl_Group Care",0,0,1,0,"4.7",22.25,"N",1,1,19.69,126.81
"749","Myadestes_townsendi","Myadestes_townsendi","Townsend's Solitaire","Turdidae","Thrushes","BNA","L","1368.95","134.76","1503.71","19.7","6.15","7.4","7.4","4.7",33.2,"Full Migrant",1,4,"11","Female",0,1,1,0,"1.75",54.35,"N",0,0,4.19,39.72
"750","Myiagra_alecto","Myiagra_alecto","Shining Flycatcher","Monarchidae","Monarch-flycatchers","Tring","M","194.57","54.85","249.43","8.34","1.62","6.91","5.0999999999999996","4.04",23.58,"Not a Migrant",0,2.5,"NA","NA",1,0,0,0,"NA",-15.16,"S",0,0,25.72,149.31
"751","Myioborus_miniatus","Myioborus_miniatus","Slate-throated Whitestart","Parulidae","New World warblers","Tring","M","190.11","49.4","239.51","9.1300000000000008","2.09","5.49","4.96","3.84",9,"Not a Migrant",0,2.5,"13","Both",1,1,0,0,"0",22.04,"N",0,0,19.58,127.01
"752","Myioborus_pictus","Myioborus_pictus","Painted Whitestart","Parulidae","New World warblers","BNA","L","320.32","46.3","366.62","10.3","2.6","6.6","5.0999999999999996","3.4",9.79,"Full Migrant",1,4,"13","Female",0,1,1,0,"0",27.16,"N",0,0,18.68,43.15
"753","Myiodynastes_luteiventris","Myiodynastes_luteiventris","Sulphur-bellied Flycatcher","Tyrannidae","Tyrant-flycatchers","BWP","L","NA","NA","NA","NA","NA","NA","8.9","NA",46.9,"Full Migrant",1,3,"17","Female",0,0,0,1,"15",20.55,"N",0,0,22.61,112.16
"754","Myiodynastes_maculatus","Myiodynastes_maculatus","Northern Streaked Flycatcher","Tyrannidae","Tyrant-flycatchers","NBO","L","NA","NA","NA","NA","NA","NA","NA","4",43.2,"Full Migrant",1,2.5,"19","Female",0,0,0,1,"14.25",2.6,"N",0,0,25.83,193.19
"755","Myiopagis_caniceps","Myiopagis_caniceps","Atlantic Grey Elaenia","Tyrannidae","Tyrant-flycatchers","HBW","L","NA","NA","NA","7.5","NA","NA","NA","NA",10.5,"Full Migrant",1,2,"NA","NA",1,0,0,0,"7",-17.97,"S",0,0,22.69,111.33
"756","Myiophobus_fasciatus","Myiophobus_fasciatus","Bran-colored Flycatcher","Tyrannidae","Tyrant-flycatchers","HBW","L","NA","NA","NA","NA","NA","7.9","NA","5.05",9.9,"Full Migrant",1,2,"15","Mainly Female",1,0,0,0,"2.95",-17.02,"S",0,0,23.1,124.48
"757","Myiophobus_fasciatus","Myiophobus_fasciatus","Bran-colored Flycatcher","Tyrannidae","Tyrant-flycatchers","Tring","M","125.36","30.04","155.41","7.55","1.82","5.2","3.91","3.76",9.9,"Full Migrant",1,2,"15","Mainly Female",1,0,0,0,"2.95",-17.02,"S",0,0,23.1,124.48
"758","Myiophobus_fasciatus","Myiophobus_fasciatus","Bran-colored Flycatcher","Tyrannidae","Tyrant-flycatchers","HBW","L","NA","33.51","NA","NA","NA","NA","4","4",9.9,"Full Migrant",1,2,"15","Mainly Female",1,0,0,0,"2.95",-17.02,"S",0,0,23.1,124.48
"759","Myophonus_caeruleus","Myophonus_caeruleus","Blue Whistling-thrush","Muscicapidae","Old World flycatchers and chats","Tring","M","683.51","277.86","961.36","16.38","2.84","6.72","10.7","4.59",157.98,"Altitudinal Migrant",1,3.5,"NA","NA",1,0,1,0,"NA",29.78,"N",0,0,15.92,112.29
"760","Myrmelastes_hyperythrus","Myrmeciza_hyperythra","Plumbeous Antbird","Thamnophilidae","Typical antbirds","HBW","L","NA","NA","565.49","12","NA","7.5","NA","NA",41,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"0.86",-7.18,"S",0,0,25.67,198.18
"761","Myrmoderus_loricatus","Myrmeciza_loricata","White-bibbed Antbird","Thamnophilidae","Typical antbirds","HBW","L","1198.6099999999999","95.24","1293.8499999999999","14.35","4.38","12","5.6","5.8",29.75,"Not a Migrant",0,2,"NA","NA",0,1,0,0,"0",-18.75,"S",0,0,21.72,94.62
"762","Myrmoderus_ruficauda","Myrmeciza_ruficauda","Scalloped Antbird","Thamnophilidae","Typical antbirds","HBW","L","1378.15","139.33000000000001","1517.48","15.88","4.68","11.5","6.53","6.25",29.75,"Not a Migrant",0,2,"13","NA",0,1,0,0,"0",-19.25,"S",0,0,23.38,99.93
"763","Myrmornis_torquata","Myrmornis_torquata","Southern Wing-banded Antbird","Thamnophilidae","Typical antbirds","HBW","L","NA","66.37","NA","NA","NA","NA","6.5","3",46.7,"Not a Migrant",0,1,"NA","NA",1,0,0,0,"3.5",-0.85,"S",0,0,25.9,188.33
"764","Myrmornis_torquata","Myrmornis_torquata","Southern Wing-banded Antbird","Thamnophilidae","Typical antbirds","HBW","L","539.04","64.14","603.19000000000005","16","4.5","4.5","7","2.5",46.7,"Not a Migrant",0,1,"NA","NA",1,0,0,0,"3.5",-0.85,"S",0,0,25.9,188.33
"765","Myrmothera_campanisona","Myrmothera_campanisona","Thrush-like Antpitta","Grallariidae","Antpittas","NBO","L","1701.17","189.02","1890.19","19","4.75","10","9.5","4",47,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"0.38",-2.61,"S",0,0,25.8,201.99
"766","Myrmothera_campanisona","Myrmothera_campanisona","Thrush-like Antpitta","Grallariidae","Antpittas","NBO","L","1358.54","154.66","1513.2","17","4.0599999999999996","10","8.8800000000000008","3.75",47,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"0.38",-2.61,"S",0,0,25.8,201.99
"767","Myrmothera_campanisona","Myrmothera_campanisona","Thrush-like Antpitta","Grallariidae","Antpittas","NBO","L","2619.31","186.44","2805.75","23.75","7.33","9.5","9.1","4.3",47,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"0.38",-2.61,"S",0,0,25.8,201.99
"768","Myrmotherula_axillaris","Myrmotherula_axillaris","White-flanked Antwren","Thamnophilidae","Typical antbirds","HBW","L","131.91","45.06","176.98","6.5","1","8","4.5","4.25",8.09,"Not a Migrant",0,2,"10","NA",1,0,0,0,"2.1",-4.35,"S",0,0,25.64,188.96
"769","Myzomela_caledonica","Myzomela_caledonica","New Caledonian Myzomela","Meliphagidae","Honeyeaters","HBW","L","NA","NA","NA","NA","NA","NA","4.75","NA",6.95,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"NA",-21.75,"S",1,1,21.85,147.33
"770","Myzomela_cardinalis","Myzomela_cardinalis","Cardinal Myzomela","Meliphagidae","Honeyeaters","Tring","M","113.18","42.69","155.88","8.2799999999999994","1.62","4.3099999999999996","5.03","3.19",13.76,"Not a Migrant",0,2,"13","Mainly Female",1,0,0,0,"5.25",-20.75,"S",1,1,24.99,253.23
"771","Myzomela_cineracea","Myzomela_cineracea","Ashy Myzomela","Meliphagidae","Honeyeaters","HBW","L","NA","31","NA","NA","NA","NA","4","3.7",13.79,"Nomadic",0,2,"NA","NA",1,0,0,0,"NA",-5.54,"S",1,0,24.68,297.98
"772","Myzomela_erythrocephala","Myzomela_erythrocephala","Red-headed Myzomela","Meliphagidae","Honeyeaters","HBW","L","30.81","24.92","55.73","5.4","0.73","3.65","3.95","3.05",7.79,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"5.75",-7.08,"S",0,0,26.94,146.65
"773","Myzomela_obscura","Myzomela_obscura","Dusky Myzomela","Meliphagidae","Honeyeaters","HBW","L","78.2","33.450000000000003","111.65","6.7","1.3","4.75","4.0999999999999996","3.8",11.88,"Not a Migrant",0,2,"14","NA",1,0,0,0,"7.65",-13.86,"S",0,0,25.52,136.72
"774","Myzomela_rubratra","Myzomela_rubratra","Micronesian Myzomela","Meliphagidae","Honeyeaters","HBW","L","78.02","47.42","125.44","6.6","0.95","5.5","4.7","4.0999999999999996",14,"Not a Migrant",0,2,"15.5","NA",1,0,0,0,"8.6",7.42,"N",1,1,26.8,249.19
"775","Myzomela_rubratra","Myzomela_rubratra","Micronesian Myzomela","Meliphagidae","Honeyeaters","HBW","L","NA","NA","NA","5","NA","NA","NA","2",14,"Not a Migrant",0,2,"15.5","NA",1,0,0,0,"8.6",7.42,"N",1,1,26.8,249.19
"776","Myzomela_rubratra","Myzomela_rubratra","Micronesian Myzomela","Meliphagidae","Honeyeaters","HBW","L","111.68","35.47","147.15","5.75","0.75","8.5","4.25","3.75",14,"Not a Migrant",0,2,"15.5","NA",1,0,0,0,"8.6",7.42,"N",1,1,26.8,249.19
"777","Myzomela_sanguinolenta","Myzomela_sanguinolenta","Scarlet Myzomela","Meliphagidae","Honeyeaters","HBW","L","30.2","21.55","51.75","5.0999999999999996","0.65","3.8","3.8","2.85",8.34,"Full Migrant",1,2,"11.5","Both",1,0,0,0,"13.1",-27.85,"S",0,0,20.09,68.03
"778","Neolestes_torquatus","Neolestes_torquatus","Black-collared Bulbul","Pycnonotidae","Bulbuls","HBW","L","NA","75.400000000000006","NA","8","1","NA","6","4",22.48,"Not a Migrant",0,2,"17","NA",1,0,0,0,"1",-9.16,"S",0,0,22.58,116.66
"779","Neoxolmis_rufiventris","Neoxolmis_rufiventris","Chocolate-vented Tyrant","Tyrannidae","Tyrant-flycatchers","HBW","L","NA","NA","324.13","10.199999999999999","NA","5.95","NA","NA",77,"Full Migrant",1,2.5,"NA","NA",0,1,0,0,"0",-48.99,"S",0,0,9.95,18.24
"780","Nesillas_typica","Nesillas_typica","Madagascar Brush-warbler","Acrocephalidae","Reed-warblers","Tring","M","196.16","45.43","241.59","8.65","1.69","6.17","5.26","3.14",19.68,"Not a Migrant",0,2,"NA","NA",1,0,0,0,"0.4",-18.92,"S",1,0,22.72,122.99
"781","Nesoptilotis_flavicollis","Lichenostomus_flavicollis","Yellow-throated Honeyeater","Meliphagidae","Honeyeaters","HBW","L","438.53","108.06","546.6","10.8","2.25","8.9499999999999993","6.3","5.2",28.71,"Not a Migrant",0,2.4,"16","Female",1,1,0,0,"3.8",-41.93,"S",1,0,10.63,106.59
"782","Nesoptilotis_leucotis","Lichenostomus_leucotis","White-eared Honeyeater","Meliphagidae","Honeyeaters","HBW","L","242.28","65.73","308.01","9.5500000000000007","2.0299999999999998","6.45","5.5","4.1500000000000004",23.86,"Not a Migrant",0,2.09,"NA","Female",1,0,0,0,"4.58",-31.62,"S",0,0,18.6,45.02
"783","Nesospingus_speculiferus","Nesospingus_speculiferus","Puerto Rican Tanager","Nesospingidae","Puerto Rican Tanager","NBO","L","156.16999999999999","131.88999999999999","288.06","9.1999999999999993","0.9","6.5","7.4","4.5999999999999996",35.2,"Not a Migrant",0,2.5,"NA","Mainly Female",1,0,0,0,"6",18.25,"N",1,1,24.45,148.34
